studentId,school,current_sem,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,jupyter,r,sql,javascript,python,c++,c,cmake,java,dart,kotlin,go,swift,c#,aspNet,typescript,php,objective_c,ruby,html,css,scss,rust,internships_no,time_spent,ai_industry,cs_industry,da_industry,gd_industry,ho_industry,is_industry,na_industry,sd_industry,specialisation
1212,UoN,3.2,59.9,55.7,30,45.4,54.5,32,55.9,42.5,20.7,33.5,13.3,0,25.09,0,52.16,56.7,52.6,0,0,0,0,23,34,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1213,UoN,3.2,51.1,57.5,30,44.2,52.5,32.6,57.2,49.9,21.7,30.2,13,0,30.97,0,40.97,52,51.8,0,0,0,0,7,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,CS
1214,UoN,3.2,36.1,32.5,20,21.2,33.3,21.7,35.9,29,10.8,22.6,9.3,0,11.02,0,23.29,34.7,34,0,0,0,0,4,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1215,UoN,3.2,32.8,30.3,20,27.9,35.8,22.4,37.3,33.1,12,18.1,8.3,0,15.6,0,23.93,39.5,38.1,0,0,0,0,15,65,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,CS
1216,UoN,3.2,32.7,37.4,20,21,30.8,22.6,31.5,26.9,10.5,21.4,8.1,0,19.27,0,23.54,31.7,37.1,0,0,0,0,21,76,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1217,UoN,3.2,10.4,18.3,10,1.9,14.7,8.5,11.1,13.5,2.9,7.6,2.5,0,6.03,0,16.02,16.4,18.7,0,0,0,0,31,53,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1218,UoN,3.2,16.1,18,10,3.4,13.6,8.4,15.3,10.5,0.7,9.6,2.5,0,1,0,18.08,13.5,15,0,0,0,0,32,36,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1219,UoN,3.2,11.1,13.7,10,1.9,17.6,7.4,13.4,10.9,3.8,8.7,2.7,0,5.06,0,8.69,16.7,16.8,0,0,0,0,8,85,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,CS
1220,UoN,4.1,91.5,97.6,100,89.6,91.4,73,93,83.2,87.8,95.9,48,98.41,41.43,0,80.52,99.1,93.5,96.3,0,0,0,8,79,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1221,UoN,4.1,92.6,98.2,100,85.5,92.2,78,91.4,82.3,88.8,91.7,49.2,94.27,44.58,0,92.54,90.1,98.9,93,0,0,0,6,90,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,CS
1222,UoN,4.1,90.3,98.5,100,81.2,99.3,79.5,98.7,81.8,84.9,99.4,49.6,85.54,46.21,0,82.16,99.3,92.5,91.7,0,0,0,20,56,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,CS
1223,UoN,4.1,71.5,75.8,80,62.4,74.6,62.1,74.1,58.4,61.6,76.5,37.5,68.68,37.18,0,64.39,75.4,76,79,0,0,0,24,28,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,0,1,0,CS
1224,UoN,4.1,71.1,75.9,80,63.8,77.7,63.9,77.6,62.4,68.7,79.5,35.6,77.58,35.54,0,74.06,78.2,76.4,73.9,0,0,0,33,38,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,CS
1225,UoN,4.1,75.5,73.9,80,60.3,78.5,59.7,77.8,63.8,66.1,75.5,38.6,64.89,32.68,0,67.61,71.4,73.7,71.5,0,0,0,24,43,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,CS
1226,UoN,4.1,50,52.6,60,45.4,55.2,40.4,51.2,43.6,49.3,57.7,28.4,49.98,28.61,0,44.3,55.8,57.1,52.5,0,0,0,36,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1227,UoN,4.1,58.3,54.2,60,43.8,52.8,40.2,52.7,45,42.1,56.4,26.2,47.17,23.92,0,49.16,52.9,53.8,56.8,0,0,0,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,CS
1228,UoN,4.1,51.5,58.6,60,45,50.8,46.1,56.6,49.6,49.8,56,25.5,52.15,25.77,0,49.43,53.8,50.2,51.3,0,0,0,30,58,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,CS
1229,UoN,4.1,33.5,36.2,40,22.2,37.4,26.7,38.7,33.3,24.6,36.7,19,37.63,12.59,0,29.8,31.5,38.3,39,0,0,0,5,89,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,CS
1230,UoN,4.1,39.7,36.1,40,28.5,33.2,26.1,37.2,31.3,25.4,31.2,19.8,24.49,18.15,0,23.76,34.2,33.8,30,0,0,0,7,80,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,CS
1231,UoN,4.1,33.9,34.4,40,26.3,39.8,27.5,31.5,30.2,24.6,32.9,19.7,35.44,10.03,0,23.45,38.8,32.8,35,0,0,0,27,34,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,CS
1232,UoN,4.1,19.1,19.2,20,9.3,16,10.8,13.1,10.2,9,12.9,9.5,20.84,2.5,0,20.62,10,15.5,10.9,0,0,0,17,60,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,0,1,0,CS
1233,UoN,4.1,16.2,13.7,20,0.8,16.1,9,13.3,12.9,1.8,10.9,7.9,17.51,5.65,0,4.72,11.3,12.2,11.3,0,0,0,26,45,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,CS
1234,UoN,4.1,18.7,12.7,20,5.7,12.6,11.2,15.1,9.8,8,17.8,9,15.82,0.66,0,3.79,14.3,16.3,15.7,0,0,0,15,66,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,CS
1235,UoN,4.2,97.7,94.2,100,83.3,98.6,96.3,96.5,91.4,88.3,95.8,91.1,82.84,86.74,0,81.25,95.7,97.7,93.6,0,0,0,26,38,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,1,0,CS
1236,UoN,4.2,91.2,97.2,100,80.7,95.8,94.1,97.2,91.8,89.4,95.6,96.9,95.65,87.11,0,90.16,90.1,95.8,90.7,0,0,0,19,73,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,CS
1237,UoN,4.2,95.7,90.7,100,81.1,99.8,95.7,95.7,96.7,83.6,99.5,99.4,86.98,94.41,0,85.63,98.1,96.8,90.4,0,0,0,7,81,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,CS
1238,UoN,4.2,72.3,76.5,80,62.4,71.4,70.3,72.6,76.8,65.4,77.6,70,62.53,75.31,0,73.16,71,70.3,77.7,0,0,0,6,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,CS
1239,UoN,4.2,77.1,71.8,80,64.8,73.8,75.8,79.3,70.2,66,74.6,76.6,66.19,78.51,0,66.42,77.2,77.7,76.3,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,1,0,CS
1240,UoN,4.2,72.2,75.9,80,60.7,74.6,71.8,73.7,70.2,66.2,78.9,75.7,73.47,62.1,0,65.96,73.4,73.1,74.8,0,0,0,34,50,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,CS
1241,UoN,4.2,57.8,56.7,60,43.8,52.6,53,54.8,59.4,43,55.5,52.8,56.87,44.44,0,41.24,59.9,57.7,51.9,0,0,0,7,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,0,1,0,CS
1242,UoN,4.2,55.8,56.2,60,40.7,55.9,50.6,52.9,59.7,42.3,57.7,57.3,46.05,40.84,0,52.93,58.3,54.9,59.1,0,0,0,21,52,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1243,UoN,4.2,58.7,56.5,60,48.6,59.3,53.2,52.4,60,47.1,60,57.4,53.82,52.97,0,52.05,50.1,55.5,58.3,0,0,0,30,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,CS
1244,UoN,4.2,39.7,32.5,40,23.5,38.3,38.6,34.6,35.7,25.6,39.8,39.1,38.87,26.31,0,35.86,39.3,33.5,34.3,0,0,0,18,71,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,CS
1245,UoN,4.2,36.4,32.4,40,28.5,38.7,33.7,39.5,31.2,26,34.8,33.2,26.01,26.39,0,20.75,39.1,35.1,35.5,0,0,0,41,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,CS
1246,UoN,4.2,39,33.9,40,26.5,30.2,36.7,36.9,30.8,24,35.3,38.2,26.84,23.81,0,20.14,37.7,38.9,31.6,0,0,0,25,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1247,UoN,4.2,19.3,12,20,9.8,19.6,15.6,11.7,14.4,2.3,16.8,18.4,11.18,16.58,0,0.22,17.1,11.1,19.1,0,0,0,26,40,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,CS
1248,UoN,4.2,10.4,12,20,6.1,10.6,16.9,17,18.6,8.5,14.5,18.4,19.91,18.71,0,10.75,13.8,17.3,15,0,0,0,18,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,CS
1249,UoN,4.2,14.3,10.4,20,4.5,11.8,14.3,13.3,13.5,2.3,16.6,16,8.09,9.07,0,16.01,13.2,16.3,10.7,0,0,0,23,45,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1250,UoN,1.1,25,11.9,50,10.4,16.7,0,0,0,0,0,0,0,0,0,21.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1251,UoN,1.1,24,12.3,50,10.6,17,0,0,0,0,0,0,0,0,0,23.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1252,UoN,1.1,22.7,11.4,50,10.6,17.9,0,0,0,0,0,0,0,0,0,23.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1253,UoN,1.1,17.7,9.9,40,7.8,14.1,0,0,0,0,0,0,0,0,0,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1254,UoN,1.1,19.9,9.6,40,8.2,14.2,0,0,0,0,0,0,0,0,0,20.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1255,UoN,1.1,19.2,9.8,40,7.7,14,0,0,0,0,0,0,0,0,0,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1256,UoN,1.1,14.6,7.4,30,6.1,9.1,0,0,0,0,0,0,0,0,0,15.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1257,UoN,1.1,14.2,7,30,5.6,9.6,0,0,0,0,0,0,0,0,0,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1258,UoN,1.1,12.5,6.8,30,5.5,10.6,0,0,0,0,0,0,0,0,0,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1259,UoN,1.1,9.8,3.9,20,3.1,6.4,0,0,0,0,0,0,0,0,0,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1260,UoN,1.1,8.3,4.1,20,3.3,7.1,0,0,0,0,0,0,0,0,0,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1261,UoN,1.1,7.6,4.2,20,2.8,5.5,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1262,UoN,1.1,4.6,1.3,10,0.8,3,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1263,UoN,1.1,3.6,2.5,10,1,3,0,0,0,0,0,0,0,0,0,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1264,UoN,1.1,2.8,1.3,10,1.2,2.6,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1265,UoN,1.2,50,12.5,50,10.7,33.7,16.8,0,16.4,0,0,0,0,0,0,21.81,0,0,0,0,0,54,0,7,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1266,UoN,1.2,45.9,11.4,50,11.2,33.1,16.3,0,16.4,0,0,0,0,0,0,21.21,0,0,0,0,0,53,0,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1267,UoN,1.2,45.8,11.7,50,10.6,33.7,17.1,0,16.5,0,0,0,0,0,0,23.42,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1268,UoN,1.2,35.8,9.4,40,8.5,27,12.8,0,11.7,0,0,0,0,0,0,20.87,0,0,0,0,0,33,0,17,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1269,UoN,1.2,35.3,9.8,40,7.9,25.8,12.9,0,13.1,0,0,0,0,0,0,18.9,0,0,0,0,0,45,0,15,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1270,UoN,1.2,35.5,9.7,40,7.6,29,12.9,0,11.9,0,0,0,0,0,0,17.45,0,0,0,0,0,76,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1271,UoN,1.2,27.4,7.4,30,5,20,8.1,0,9.8,0,0,0,0,0,0,15.62,0,0,0,0,0,38,0,19,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1272,UoN,1.2,29.3,7.2,30,5.3,19.7,9.3,0,8.6,0,0,0,0,0,0,11.16,0,0,0,0,0,88,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1273,UoN,1.2,27.1,6.8,30,5.7,19.1,9,0,9.7,0,0,0,0,0,0,14.41,0,0,0,0,0,62,0,8,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1274,UoN,1.2,17.5,4.4,20,2.6,12.5,4.6,0,5.8,0,0,0,0,0,0,7.38,0,0,0,0,0,53,0,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1275,UoN,1.2,15.3,4.3,20,3.6,13.4,5.3,0,5.7,0,0,0,0,0,0,7.47,0,0,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1276,UoN,1.2,16.1,4.9,20,3.5,13.9,4.7,0,5.6,0,0,0,0,0,0,7.7,0,0,0,0,0,31,0,22,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1277,UoN,1.2,5.1,1.8,10,0.4,5.4,1.5,0,2.9,0,0,0,0,0,0,3.32,0,0,0,0,0,74,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1278,UoN,1.2,6.1,1.3,10,0.1,4.6,0.9,0,3.2,0,0,0,0,0,0,2.98,0,0,0,0,0,91,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1279,UoN,1.2,8.7,2.2,10,0.7,6.4,1.1,0,3,0,0,0,0,0,0,0.99,0,0,0,0,0,69,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1280,UoN,2.1,70.3,46.9,50,40.6,45.4,16.5,0,32.6,0,19.7,0,0,0,0,25.35,0,0,0,0,0,97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1281,UoN,2.1,70.7,47.1,50,41.8,41.8,16.6,0,30.9,0,18,0,0,0,0,24.97,0,0,0,0,0,34,0,17,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1282,UoN,2.1,72.3,47.3,50,41.9,45,16.5,0,31.9,0,19.1,0,0,0,0,21.61,0,0,0,0,0,82,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1283,UoN,2.1,53.7,35.3,40,30.6,35.4,13.8,0,25.2,0,15.1,0,0,0,0,16.72,0,0,0,0,0,63,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1284,UoN,2.1,58.3,38.7,40,32.8,32.8,14,0,24.6,0,15.4,0,0,0,0,19.03,0,0,0,0,0,73,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1285,UoN,2.1,59.1,38.9,40,30.4,35.5,13.2,0,24.2,0,15.5,0,0,0,0,20.57,0,0,0,0,0,77,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1286,UoN,2.1,44.9,28.5,30,23.4,24.6,9.1,0,19.6,0,10.3,0,0,0,0,12.1,0,0,0,0,0,45,0,19,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1287,UoN,2.1,38.1,27.4,30,24.2,23.5,8.9,0,17.1,0,10.9,0,0,0,0,15.78,0,0,0,0,0,34,0,18,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1288,UoN,2.1,39.8,26.6,30,21.8,23.7,9.9,0,17.7,0,10.3,0,0,0,0,14.27,0,0,0,0,0,72,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1289,UoN,2.1,27.7,15.7,20,10.1,14.3,5.2,0,12.3,0,7.9,0,0,0,0,5.66,0,0,0,0,0,83,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,DA
1290,UoN,2.1,23.9,18.2,20,14.4,16.6,4.7,0,13.3,0,6.3,0,0,0,0,10.01,0,0,0,0,0,79,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1291,UoN,2.1,27.4,19.9,20,11.2,14.1,4.7,0,13.1,0,7.4,0,0,0,0,9.18,0,0,0,0,0,36,0,19,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1292,UoN,2.1,13.2,9.7,10,0.1,5.1,0.6,0,4.6,0,2.7,0,0,0,0,3.48,0,0,0,0,0,31,0,17,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1293,UoN,2.1,14.6,6.3,10,3.9,4.7,1.5,0,6,0,2.2,0,0,0,0,4.36,0,0,0,0,0,47,0,16,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1294,UoN,2.1,12.3,7.9,10,0.9,5.8,1.5,0,3.8,0,2.3,0,0,0,0,2.73,0,0,0,0,0,44,0,22,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1295,UoN,2.2,91.3,70.4,50,64.5,79,17.3,47.9,31.9,0,37.8,0,0,43.17,0,22.65,0,98.6,0,0,0,97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,DA
1296,UoN,2.2,98.5,71,50,64,75.6,17.7,45.2,32.7,0,36,0,0,42.38,0,23.66,0,97.7,0,0,0,44,0,18,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,DA
1297,UoN,2.2,91.3,68.7,50,67.1,81.6,16.6,49.3,32.6,0,36.9,0,0,40.14,0,24.88,0,95.8,0,0,0,94,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,DA
1298,UoN,2.2,79.7,57.1,40,46.3,60.4,12.1,37.8,24.5,0,29.2,0,0,34.24,0,20.87,0,73.8,0,0,0,91,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1299,UoN,2.2,74.8,52.8,40,47.3,61.9,12.8,39.3,23.7,0,32,0,0,36.39,0,18.35,0,76.5,0,0,0,64,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1300,UoN,2.2,76,52.9,40,45.1,60.5,12.3,39.8,26.5,0,30.4,0,0,34.33,0,15.42,0,77.7,0,0,0,97,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1301,UoN,2.2,58.5,39.1,30,31.7,48.5,9.6,25.2,17.9,0,20.8,0,0,30.99,0,11.51,0,57.5,0,0,0,59,0,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1302,UoN,2.2,52.2,38.3,30,31.7,46.5,10,29,18.5,0,20.9,0,0,25.49,0,11.53,0,55.5,0,0,0,36,0,29,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1303,UoN,2.2,59.9,38.6,30,36.5,45.7,9.4,27.5,19.9,0,22.8,0,0,29.66,0,11.08,0,50.8,0,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1304,UoN,2.2,36.1,29.9,20,19.7,25.6,4.4,19.1,11.3,0,13.2,0,0,11.69,0,10.98,0,35.1,0,0,0,66,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1305,UoN,2.2,31.9,26,20,15.9,29.5,5.4,16.8,12.6,0,15.1,0,0,10.86,0,9.42,0,34.8,0,0,0,62,0,10,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1306,UoN,2.2,31.8,29.6,20,18.5,30.6,4.5,17.5,12.9,0,15.1,0,0,11.1,0,5.41,0,35.3,0,0,0,75,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,DA
1307,UoN,2.2,19.4,8.8,10,2.2,10.3,1.7,7.2,4.3,0,7.3,0,0,8.66,0,0.78,0,13.7,0,0,0,44,0,7,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1308,UoN,2.2,11.7,12.6,10,5.2,11.1,0.5,6,5,0,6.6,0,0,1.23,0,4.34,0,15.4,0,0,0,90,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1309,UoN,2.2,19.5,10.3,10,0.8,8.7,0.9,9.2,5.6,0,5.5,0,0,2.16,0,2.39,0,11,0,0,0,78,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1310,UoN,3.1,95.1,80.8,50,71.8,89.4,32.6,49.5,49.9,0,56.8,0,0,46.54,0,70.55,97.8,96.8,0,0,0,86,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1311,UoN,3.1,90.3,85.9,50,72.5,86.3,33.7,46.1,49.1,0,56.2,0,0,42.61,0,70.33,100,95.8,0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,DA
1312,UoN,3.1,97,82,50,73.2,86.4,35.5,45.7,48.8,0,58.4,0,0,40.51,0,73.36,93.1,91,0,0,0,74,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,DA
