studentId,school,year,semester,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,academic_average,c,c++,java,javascript,python,r,jupyter,dart,kotlin,go,swift,c#,typescript,php,objective-c,ruby,html,css,sql,rust,internships_no,time_spent,ai_industry,cs_industry,da_industry,gd_industry,ho_industry,is_industry,na_industry,sd_industry,specialisation
1211,JKUAT,3,2,46.91,45.51,60,39.6,44.2,15.67,42.99,23.24,0,15.18,0,60,0,60,39.99,28.94,0,0,40.17,29.5,18.6,0,19.8,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,CS
1212,JKUAT,3,2,45.71,46.81,60,39.37,43.94,15.76,41.86,20.98,0,14.2,0,60,0,60,39.99,32.7,0,0,40.1,78.9,9,0,45.1,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1213,JKUAT,3,2,45.19,40.28,60,34.51,46.29,15.12,47.59,22.99,0,15.4,0,60,0,60,39.99,31.01,0,0,39.87,18.9,15.1,0,4,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,CS
1214,JKUAT,3,2,25.26,27.12,40,23.94,22.07,7.27,24.47,14.58,0,7.83,0,40,0,40,26.65,17.25,0,0,24.34,5.8,83.6,0,92.9,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1215,JKUAT,3,2,28.8,21.45,40,21.91,26.43,7.9,25.68,13.85,0,8.14,0,40,0,40,26.65,19.2,0,0,24.62,45.3,92.5,0,25.7,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,1,CS
1216,JKUAT,3,2,22.08,29.64,40,22.03,28.12,8.42,29.23,10.54,0,8.08,0,40,0,40,26.65,17.56,0,0,24.8,25.5,54.7,0,42.3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1217,JKUAT,3,2,2.71,7.34,20,7.66,9.34,2.13,4.36,0.28,0,2.97,0,20,0,20,13.31,0.02,0,0,8.47,26,43.1,0,34.7,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1218,JKUAT,3,2,4.62,5.86,20,13.01,6.39,2.49,9.19,0.01,0,1.8,0,20,0,20,13.31,1.2,0,0,9.07,14.7,0.9,0,31.8,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1219,JKUAT,3,2,3.53,9.66,20,9.59,7.1,0.57,3.34,3.16,0,0.98,0,20,0,20,13.31,3.54,0,0,8.83,2.5,17.5,0,22,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,CS
1220,JKUAT,4,1,87.16,89.99,100,78.16,87.14,88.34,85.84,41.48,0,55.51,88.1,100,50,100,66.67,59.77,83.55,0,78.86,11.4,67.9,0,0.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1221,JKUAT,4,1,84.34,89.15,100,80.34,80.85,84.15,80.44,44.3,0,55.11,86.43,100,50,100,66.67,56.31,82.26,0,77.52,99.6,39.5,0,22.5,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,1,CS
1222,JKUAT,4,1,86.73,85.49,100,80.08,83.14,82.27,81.82,40.83,0,59.35,84.51,100,50,100,66.67,54.46,80.56,0,77.24,18.7,36.2,0,45.6,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,CS
1223,JKUAT,4,1,68.13,65.06,80,66.49,64.51,65.69,69.16,34.11,0,40.2,63.86,80,40,80,53.33,40.77,65.67,0,61.06,16.9,7.1,0,22.1,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,0,1,1,CS
1224,JKUAT,4,1,68.07,63.51,80,61.93,60.24,69.84,62.83,32.17,0,41.91,69.02,80,40,80,53.33,42.05,60.16,0,60.32,42.3,50.8,0,24.4,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,CS
1225,JKUAT,4,1,68.28,62.3,80,65.34,60.28,61.43,65.5,33.85,0,41.65,63.85,80,40,80,53.33,40.56,61.24,0,59.85,4.7,4.5,0,12.8,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,CS
1226,JKUAT,4,1,44.63,47.23,60,47.63,40.34,44.97,41.95,24.69,0,30.11,46.83,60,30,60,39.99,31.23,43.1,0,43.29,67.7,66.5,0,13.7,49.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1227,JKUAT,4,1,42.11,42.89,60,44.19,42.49,44.62,44.51,23.58,0,28.21,47.99,60,30,60,39.99,32.85,50,0,43.34,67.2,83.4,0,45.4,34.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,0,0,1,CS
1228,JKUAT,4,1,48.93,40.57,60,49,42.36,47.17,41.07,22.74,0,27.85,47.41,60,30,60,39.99,27.06,47.78,0,43.25,87.1,19.3,0,12,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,1,CS
1229,JKUAT,4,1,26.67,28.17,40,28.23,29.14,23.26,27.59,12.72,0,15.15,27.64,40,20,40,26.65,15.99,23.12,0,26.52,29.5,22.7,0,57,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,CS
1230,JKUAT,4,1,21.41,29.21,40,32.85,27.05,24.01,23.93,13.09,0,18.27,24.87,40,20,40,26.65,19.18,23.78,0,26.52,49.4,4.4,0,38.8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,0,1,CS
1231,JKUAT,4,1,25.78,21,40,28.31,29.86,28.83,29.68,11.29,0,18.25,24.17,40,20,40,26.65,16.25,29.68,0,26.86,38.6,13.6,0,52,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,CS
1232,JKUAT,4,1,8.43,6.46,20,9.02,9.53,5.54,6.17,3.37,0,2.38,2.7,20,10,20,13.31,2.65,7.17,0,9.17,43.5,15.8,0,10.8,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,0,1,1,CS
1233,JKUAT,4,1,1,7.17,20,12.02,7.95,3.07,7.12,4.08,0,5.43,2.76,20,10,20,13.31,3.02,1.84,0,8.67,36.7,4.3,0,23.3,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,CS
1234,JKUAT,4,1,5.05,0.73,20,10.97,6.72,5.4,5.18,1.81,0,2.48,0.31,20,10,20,13.31,4.62,9.63,0,8.51,4.6,16.8,0,50.1,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,CS
1235,JKUAT,4,2,88.19,81.62,100,99.38,83.83,85.96,84.54,88.58,99.4,80.53,84.31,100,100,100,99.99,81.23,83.87,0,90.67,20.8,9.7,0,21.8,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,1,1,CS
1236,JKUAT,4,2,82.01,87.33,100,91.97,84.13,83.95,89.17,84.1,98.68,85.89,89.72,100,100,100,99.99,81.91,82.03,0,90.64,56.9,35.6,0,12,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,1,CS
1237,JKUAT,4,2,82.22,82.89,100,95.89,80.76,86.1,86.21,85.86,93.98,85.64,88.43,100,100,100,99.99,89.6,82.77,0,90.61,7.2,25.2,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,CS
1238,JKUAT,4,2,67.83,60.75,80,75.78,61.41,69.39,66.8,63.72,71.04,63.49,63.1,80,80,80,79.99,60.16,67.94,0,70.08,29,35.8,0,90.7,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,1,CS
1239,JKUAT,4,2,61.92,62.55,80,74.63,64.11,66.91,66.59,68,78.06,62.12,62.18,80,80,80,79.99,65.4,69.5,0,70.7,34,55.6,0,79.6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,1,1,CS
1240,JKUAT,4,2,64.99,64.52,80,74.86,67.36,68.05,64.76,69.08,75.97,67.1,66.99,80,80,80,79.99,60.6,68,0,71.31,30.5,66.4,0,1,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1,CS
1241,JKUAT,4,2,46.7,40.63,60,52.95,48.54,42.52,41.92,41.54,54.54,42.33,48.64,60,60,60,59.99,42.97,41.12,0,49.67,84.6,40.4,0,14.6,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,0,1,1,CS
1242,JKUAT,4,2,45.87,46.87,60,53.36,47.6,48.71,42.33,40.85,54.76,40.58,45.27,60,60,60,59.99,47.99,41.78,0,50.35,18,40.4,0,29.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1243,JKUAT,4,2,47.31,42.67,60,52.27,43.09,41.88,41.79,40.03,58.47,46.73,49.25,60,60,60,59.99,43.81,43.41,0,50.04,19.3,26.7,0,51.5,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,1,CS
1244,JKUAT,4,2,22.79,25.33,40,30.45,25.63,20.59,25.92,26.34,36.83,28.28,25.47,40,40,40,39.99,25.08,28.86,0,30.68,34.8,49.3,0,24,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,CS
1245,JKUAT,4,2,22.89,27.1,40,35.93,28.99,24.14,27.02,23.6,35.35,27.55,29.39,40,40,40,39.99,22.41,21.08,0,30.91,29.9,12.7,0,3.3,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,1,CS
1246,JKUAT,4,2,25.34,29.74,40,32.59,22.97,22.72,29.81,26.08,32.96,26.79,29.52,40,40,40,39.99,26.89,28.54,0,31.41,14.5,38.3,0,37.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1247,JKUAT,4,2,7.87,5.31,20,11.21,6.38,4.7,2.99,3.59,18.21,8.88,4.1,20,20,20,19.99,0.58,1.47,0,10.31,58.1,25.2,0,35,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,1,CS
1248,JKUAT,4,2,2.93,3.35,20,10.12,2.48,8.4,0.19,0.04,18.47,4.46,5.72,20,20,20,19.99,9.31,6.26,0,10.1,32.2,59.1,0,18.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,0,1,CS
1249,JKUAT,4,2,1.41,0.32,20,19.2,4.11,2.2,5.39,1.76,12.83,5.53,7.19,20,20,20,19.99,9.81,3.68,0,10.2,52.6,51.1,0,74.3,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS
1250,JKUAT,1,1,27.37,20.78,50,14.92,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1251,JKUAT,1,1,26.92,21.7,50,14.51,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,23.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1252,JKUAT,1,1,20.91,16.04,40,11.66,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1253,JKUAT,1,1,18.83,16.68,40,11.13,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,18.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1254,JKUAT,1,1,21.26,16.87,40,11.27,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1255,JKUAT,1,1,15.84,10.47,30,8.83,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1256,JKUAT,1,1,14.61,12.2,30,8.86,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1257,JKUAT,1,1,14.85,10.79,30,9.43,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1258,JKUAT,1,1,8.28,5.75,20,6.14,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1259,JKUAT,1,1,9.83,5.46,20,5.29,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1260,JKUAT,1,1,7.82,6.64,20,5.28,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1261,JKUAT,1,1,0.1,0.1,10,3.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1262,JKUAT,1,1,0.29,0.29,10,1.62,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1263,JKUAT,1,1,1.74,1.74,10,3.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1264,JKUAT,1,1,29.78,22.24,50,14.43,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DA
1265,JKUAT,1,2,44.98,44.4,100,15.75,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,45.99,0,0,0,0,46.8,0,0,0,0,0,0,0,0,47.5,0,0,40.4,32.7,44.5,0,0,0,0,0,0,0,0,0,0,0,DA
1266,JKUAT,1,2,44.93,43.33,100,15.68,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,45.95,0,0,0,0,3.5,0,0,0,0,0,0,0,0,8.3,0,0,14.8,14.3,16.5,0,0,0,0,0,0,0,0,0,0,0,DA
1267,JKUAT,1,2,49.34,43.59,100,14.57,24.48,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4,0,0,0,0,41.9,0,0,0,0,0,0,0,0,28.6,0,0,12.5,38.6,27,0,0,0,0,0,0,0,0,0,0,0,DA
1268,JKUAT,1,2,38.03,31.32,80,12.27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,0,0,0,0,40.9,0,0,0,0,0,0,0,0,67.9,0,0,67.9,47.4,2.7,0,0,0,0,0,0,0,0,0,0,0,DA
1269,JKUAT,1,2,33.49,30.26,80,12.11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,35.34,0,0,0,0,41.8,0,0,0,0,0,0,0,0,34.5,0,0,84.7,26.9,3.2,0,0,0,0,0,0,0,0,0,0,0,DA
1270,JKUAT,1,2,37.23,31.14,80,12.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,0,0,0,0,32.6,0,0,0,0,0,0,0,0,51.8,0,0,19.3,37.8,1.5,0,0,0,0,0,0,0,0,0,0,0,DA
1271,JKUAT,1,2,26,22.34,60,8.78,12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,94,0,0,0,0,0,0,0,0,12.2,0,0,29.1,44.6,30.3,0,0,0,0,0,0,0,0,0,0,0,DA
1272,JKUAT,1,2,26.82,21.37,60,8.2,13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,0,0,0,0,18.9,0,0,0,0,0,0,0,0,77.7,0,0,3.5,35.4,80.9,0,0,0,0,0,0,0,0,0,0,0,DA
1273,JKUAT,1,2,24.88,23.82,60,7.93,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.8,0,0,4.3,5.9,51.4,0,0,0,0,0,0,0,0,0,0,0,DA
1274,JKUAT,1,2,13.37,10.67,40,5.56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15.11,0,0,0,0,35,0,0,0,0,0,0,0,0,48.7,0,0,41.8,1.5,15.4,0,0,0,0,0,0,0,0,0,0,0,DA
1275,JKUAT,1,2,13.75,10.45,40,4.92,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15.59,0,0,0,0,42.3,0,0,0,0,0,0,0,0,12.7,0,0,59.9,41.6,26.2,0,0,0,0,0,0,0,0,0,0,0,DA
1276,JKUAT,1,2,13.26,13.19,40,5.21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97,0,0,0,0,42.7,0,0,0,0,0,0,0,0,82,0,0,38.5,42.9,20.3,0,0,0,0,0,0,0,0,0,0,0,DA
1277,JKUAT,1,2,3.51,2.44,20,1.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,0,0,69.9,0,0,0,0,0,0,0,0,44,0,0,21.1,65.2,41.1,0,0,0,0,0,0,0,0,0,0,0,DA
1278,JKUAT,1,2,2.32,3.84,20,2.05,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,27,0,0,0,0,0,0,0,0,23.9,0,0,65.7,11.9,25,0,0,0,0,0,0,0,0,0,0,0,DA
1279,JKUAT,1,2,4.51,4.02,20,1.92,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,0,0,0,0,20.7,0,0,0,0,0,0,0,0,1.3,0,0,10.2,3.9,44.5,0,0,0,0,0,0,0,0,0,0,0,DA
1280,JKUAT,2,1,72.73,66.2,100,25.63,38.94,30.4,0,0,0,0,0,0,0,0,0,0,0,0,55.65,0,0,0,0,79.6,0,0,0,0,0,0,0,0,75,0,0,16.8,68.3,47.2,0,0,0,0,0,0,0,0,0,0,0,DA
1281,JKUAT,2,1,79,66.96,100,24.85,41.71,33.19,0,0,0,0,0,0,0,0,0,0,0,0,57.62,0,0,0,0,77.7,0,0,0,0,0,0,0,0,70.7,0,0,18.8,32.4,1.4,0,0,0,0,0,0,0,0,0,0,0,DA
1282,JKUAT,2,1,74.6,65.12,100,25.63,42.17,31.56,0,0,0,0,0,0,0,0,0,0,0,0,56.51,0,0,0,0,35.9,0,0,0,0,0,0,0,0,49.6,0,0,45.5,72.5,49.1,0,0,0,0,0,0,0,0,0,0,0,DA
1283,JKUAT,2,1,58.68,51.44,80,21.02,32.05,26.11,0,0,0,0,0,0,0,0,0,0,0,0,44.88,0,0,0,0,12.5,0,0,0,0,0,0,0,0,35.3,0,0,35.3,21.6,17.3,0,0,0,0,0,0,0,0,0,0,0,DA
1284,JKUAT,2,1,53.79,45.13,80,19.4,30.89,23.98,0,0,0,0,0,0,0,0,0,0,0,0,42.2,0,0,0,0,3,0,0,0,0,0,0,0,0,4.6,0,0,46.3,21,44.3,0,0,0,0,0,0,0,0,0,0,0,DA
1285,JKUAT,2,1,61.51,51.34,80,18.74,32.56,24.64,0,0,0,0,0,0,0,0,0,0,0,0,44.8,0,0,0,0,87.3,0,0,0,0,0,0,0,0,4,0,0,47.7,45.9,37.3,0,0,0,0,0,0,0,0,0,0,0,DA
1286,JKUAT,2,1,37.87,31.3,60,13.32,23.43,16.94,0,0,0,0,0,0,0,0,0,0,0,0,30.48,0,0,0,0,4.7,0,0,0,0,0,0,0,0,37.6,0,0,25.4,46.2,14.1,0,0,0,0,0,0,0,0,0,0,0,DA
1287,JKUAT,2,1,40.82,32.6,60,15.52,20,16.75,0,0,0,0,0,0,0,0,0,0,0,0,30.95,0,0,0,0,1.2,0,0,0,0,0,0,0,0,24.3,0,0,51.2,80.6,12,0,0,0,0,0,0,0,0,0,0,0,DA
1288,JKUAT,2,1,38.52,36.1,60,13.22,23.25,16.09,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0,0,0,0,36.9,0,0,0,0,0,0,0,0,41.8,0,0,19.6,5.8,33.9,0,0,0,0,0,0,0,0,0,0,0,DA
1289,JKUAT,2,1,22.3,17.7,40,9.41,13.32,10.27,0,0,0,0,0,0,0,0,0,0,0,0,18.83,0,0,0,0,25.8,0,0,0,0,0,0,0,0,38.6,0,0,4.4,39.4,16.3,0,1,3,0,0,1,0,0,0,0,0,DA
1290,JKUAT,2,1,23.48,22.26,40,7.95,12.6,12.16,0,0,0,0,0,0,0,0,0,0,0,0,19.74,0,0,0,0,52.6,0,0,0,0,0,0,0,0,38.9,0,0,15.3,30.9,24.7,0,0,0,0,0,0,0,0,0,0,0,DA
1291,JKUAT,2,1,26.53,15.35,40,8.19,12.69,10.1,0,0,0,0,0,0,0,0,0,0,0,0,18.81,0,0,0,0,14.1,0,0,0,0,0,0,0,0,24.2,0,0,51,91.8,68.2,0,0,0,0,0,0,0,0,0,0,0,DA
1292,JKUAT,2,1,6.25,1.19,20,4.86,0.12,6.67,0,0,0,0,0,0,0,0,0,0,0,0,6.52,0,0,0,0,94,0,0,0,0,0,0,0,0,24.5,0,0,30.8,22.1,26.7,0,0,0,0,0,0,0,0,0,0,0,DA
1293,JKUAT,2,1,6.92,1.26,20,4.1,3.6,4.05,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,47.4,0,0,0,0,0,0,0,0,63.8,0,0,37.3,29.8,8.2,0,0,0,0,0,0,0,0,0,0,0,DA
1294,JKUAT,2,1,6.38,6.72,20,4.39,3.59,3.43,0,0,0,0,0,0,0,0,0,0,0,0,7.42,0,0,0,0,48.7,0,0,0,0,0,0,0,0,9.5,0,0,31.1,46,26.2,0,0,0,0,0,0,0,0,0,0,0,DA
1295,JKUAT,2,2,85.18,82.14,100,44.32,41.89,30.97,89.84,0,0,0,0,50,0,0,33.33,0,0,0,61.96,0,0,0,0,23.8,0,0,0,0,0,0,0,0,97.6,0,0,20.6,27.7,49,0,1,5,0,0,1,0,0,0,0,0,DA
1296,JKUAT,2,2,83.77,80.62,100,45.4,38.23,32.97,83.37,0,0,0,0,50,0,0,33.33,0,0,0,60.85,0,0,0,0,27.9,0,0,0,0,0,0,0,0,7.9,0,0,4.5,5.5,33.4,0,1,3,0,0,1,0,0,0,0,0,DA
1297,JKUAT,2,2,83.26,83.03,100,43.61,41.36,30.4,86.22,0,0,0,0,50,0,0,33.33,0,0,0,61.25,0,0,0,0,7.5,0,0,0,0,0,0,0,0,9.2,0,0,47.7,7.2,19.4,0,1,2,0,0,1,0,0,0,0,0,DA
1298,JKUAT,2,2,69.9,65.92,80,34.58,32.5,26.43,61.04,0,0,0,0,40,0,0,26.66,0,0,0,48.56,0,0,0,0,23.2,0,0,0,0,0,0,0,0,51.3,0,0,87.8,97,17.2,0,0,0,0,0,0,0,0,0,0,0,DA
1299,JKUAT,2,2,61.84,65.29,80,33.65,32.63,22.91,60.01,0,0,0,0,40,0,0,26.66,0,0,0,47,0,0,0,0,92.4,0,0,0,0,0,0,0,0,39.8,0,0,59.8,7.1,9.8,0,0,0,0,0,0,0,0,0,0,0,DA
1300,JKUAT,2,2,64.18,62.56,80,34.51,32.05,25.7,65.27,0,0,0,0,40,0,0,26.66,0,0,0,47.88,0,0,0,0,63.8,0,0,0,0,0,0,0,0,59.2,0,0,6.9,40,12.2,0,0,0,0,0,0,0,0,0,0,0,DA
1301,JKUAT,2,2,46.95,42.95,60,25.42,20.83,18.53,49.85,0,0,0,0,30,0,0,18.76,0,0,0,34.81,0,0,0,0,32,0,0,0,0,0,0,0,0,55.2,0,0,41.1,53.7,20.4,0,0,0,0,0,0,0,0,0,0,0,DA
1302,JKUAT,2,2,48.43,49.83,60,23.82,21.07,17.06,42.05,0,0,0,0,30,0,0,18.76,0,0,0,34.56,0,0,0,0,83.3,0,0,0,0,0,0,0,0,13.8,0,0,37.3,6.9,2.8,0,0,0,0,0,0,0,0,0,0,0,DA
1303,JKUAT,2,2,48.62,47.77,60,23.88,22,18.76,42.41,0,0,0,0,30,0,0,18.76,0,0,0,34.69,0,0,0,0,0.2,0,0,0,0,0,0,0,0,23.5,0,0,38.5,1.7,42.3,0,0,0,0,0,0,0,0,0,0,0,DA
1304,JKUAT,2,2,21.16,25.48,40,15.33,10.4,12.47,26.72,0,0,0,0,20,0,0,13.33,0,0,0,20.54,0,0,0,0,88,0,0,0,0,0,0,0,0,68.6,0,0,24.4,34.9,52.2,0,0,0,0,0,0,0,0,0,0,0,DA
1305,JKUAT,2,2,22.33,27.53,40,16.82,12.42,12.62,27.53,0,0,0,0,20,0,0,13.33,0,0,0,21.4,0,0,0,0,9.4,0,0,0,0,0,0,0,0,8.3,0,0,93.5,57.4,19.8,0,0,0,0,0,0,0,0,0,0,0,DA
1306,JKUAT,2,2,23.39,22.42,40,17.38,12.5,12.11,21.66,0,0,0,0,20,0,0,13.33,0,0,0,20.31,0,0,0,0,57.7,0,0,0,0,0,0,0,0,8.5,0,0,11.2,48.2,46.8,0,1,6,0,0,0,0,0,0,0,0,DA
1307,JKUAT,2,2,6.93,3.89,20,8.81,4.3,3.97,8.52,0,0,0,0,10,0,0,6.67,0,0,0,8.12,0,0,0,0,49.9,0,0,0,0,0,0,0,0,13.3,0,0,47.6,19.8,40.1,0,0,0,0,0,0,0,0,0,0,0,DA
1308,JKUAT,2,2,9,6.5,20,8.97,1.26,3.37,7.94,0,0,0,0,10,0,0,6.67,0,0,0,8.19,0,0,0,0,73.9,0,0,0,0,0,0,0,0,30,0,0,35.2,22.2,43.2,0,0,0,0,0,0,0,0,0,0,0,DA
1309,JKUAT,2,2,6.14,6.96,20,5.69,4.1,5.37,9.35,0,0,0,0,10,0,0,6.67,0,0,0,8.25,0,0,0,0,14.6,0,0,0,0,0,0,0,0,2.2,0,0,46.4,48.5,8.4,0,0,0,0,0,0,0,0,0,0,0,DA
